sgan,type,suburb,size,length,critical,environment,laid date,block number,trunk,source
13635239,MSCL,TOOLERN VALE,900,0.274223056,1,1,20090701,1,1,TOOLERN VALE
13635247,MSCL,TOOLERN VALE,900,0.540573503,1,1,19770101,1,1,TOOLERN VALE
13635251,AC,TOOLERN VALE,375,0.015141405,2,1,20090701,1,1,TOOLERN VALE
13635253,AC,TOOLERN VALE,375,0.0007347710000000001,2,1,20090701,1,1,TOOLERN VALE
13636884,AC,TOOLERN VALE,150,0.001005337,4,1,20090701,1,1,TOOLERN VALE
13636886,AC,TOOLERN VALE,150,0.001102142,4,1,20090701,1,1,TOOLERN VALE
13636888,AC,TOOLERN VALE,150,0.083235829,4,1,20090701,1,1,TOOLERN VALE
13636892,AC,TOOLERN VALE,150,0.0005,4,1,20090701,1,1,TOOLERN VALE
13636894,AC,TOOLERN VALE,375,0.001987692,2,1,20090701,1,1,TOOLERN VALE
13636914,AC,TOOLERN VALE,375,0.0012968460000000002,2,1,20090701,1,1,TOOLERN VALE
13632878,PVC,DARLEY,100,0.000908178,4,1,20081029,1,1,DARLEY
13632887,PVC,DARLEY,100,0.0006526980000000001,4,1,20081029,1,1,DARLEY
13632886,DICL,DARLEY,100,0.01135853,4,1,20081029,1,1,DARLEY
13632899,PVC,DARLEY,150,0.005291388,4,1,20081029,1,1,DARLEY
13632898,PVC,DARLEY,150,0.04903731,4,1,20081029,1,1,DARLEY
13632904,PVC,DARLEY,100,0.000942233,4,1,20081029,1,1,DARLEY
13632874,PVC,DARLEY,100,0.043747525,4,1,20081029,1,1,DARLEY
13632880,PE,DARLEY,63,0.012335124,5,1,20081029,1,1,DARLEY
13632882,PE,DARLEY,63,0.014814367,5,1,20081029,1,1,DARLEY
13632884,PVC,DARLEY,100,0.034980709,4,1,20081029,1,1,DARLEY
13632889,PVC,DARLEY,100,0.043071862,4,1,20081029,1,1,DARLEY
13632891,PVC,DARLEY,100,0.0021226,4,1,20081029,1,1,DARLEY
13632902,PE,DARLEY,63,0.039205189,5,1,20081029,1,1,DARLEY
13632906,PVC,DARLEY,100,0.071154759,4,1,20081029,1,1,DARLEY
13632910,PVC,DARLEY,150,0.059151450999999994,4,1,20081029,1,1,DARLEY
13632911,DICL,DARLEY,150,0.011857285,4,1,20081029,1,1,DARLEY
13633214,PVC,SUNBURY,150,0.05993302,4,1,20070718,1,1,SUNBURY
13633216,DICL,SUNBURY,375,0.066673535,2,1,20010101,1,1,SUNBURY
13633228,DICL,SUNBURY,375,0.0009461389999999999,2,1,20070718,1,1,SUNBURY
13633229,DICL,SUNBURY,375,0.000591627,2,1,20070718,1,1,SUNBURY
13633231,PVC,SUNBURY,150,0.000555229,4,1,20070718,1,1,SUNBURY
13633233,PVC,SUNBURY,150,0.008714706,4,1,20070718,1,1,SUNBURY
13633235,DICL,SUNBURY,150,0.015874335,4,1,20070718,1,1,SUNBURY
13633238,PVC,SUNBURY,100,0.00037008300000000005,4,1,20070718,1,1,SUNBURY
13633240,DICL,SUNBURY,100,0.010967153,4,1,20070718,1,1,SUNBURY
13633242,PVC,SUNBURY,100,0.015720464,4,1,20070718,1,1,SUNBURY
13633244,PVC,SUNBURY,100,0.002640682,4,1,20070718,1,1,SUNBURY
13633246,PVC,SUNBURY,100,0.005505534,4,1,20070718,1,1,SUNBURY
13637222,AC,MADDINGLEY,150,0.002078326,4,1,19540101,1,1,MADDINGLEY
13637226,AC,MADDINGLEY,100,0.217420168,4,1,19990101,1,1,MADDINGLEY
11055002,PVC,DIGGERS REST,200,0.299233784,4,1,20020101,1,1,DIGGERS REST
11520467,PVC,DIGGERS REST,150,0.158880242,4,1,20050630,1,1,DIGGERS REST
11520469,PVC,DIGGERS REST,150,0.115230418,4,1,20050630,1,1,DIGGERS REST
11520471,PVC,DIGGERS REST,150,0.070367067,4,1,20050630,1,1,DIGGERS REST
11520473,PVC,DIGGERS REST,150,0.12081428599999999,4,1,20050630,1,1,DIGGERS REST
11520475,PVC,DIGGERS REST,150,0.214550601,4,1,20050630,1,1,DIGGERS REST
11520477,PVC,DIGGERS REST,150,0.040720779,4,1,20050630,1,1,DIGGERS REST
11520479,PVC,DIGGERS REST,150,0.155273776,4,1,20050630,1,1,DIGGERS REST
11520481,PVC,DIGGERS REST,150,0.19754043,4,1,20050630,1,1,DIGGERS REST
11284022,AC,SUNBURY,150,0.042370400999999995,4,1,19740101,1,1,SUNBURY
13636917,AC,TOOLERN VALE,375,0.009003154000000001,2,1,20090701,1,1,TOOLERN VALE
13636946,MSCL,TOOLERN VALE,375,0.000512265,2,1,20090701,1,1,TOOLERN VALE
13636947,MSCL,TOOLERN VALE,375,0.003780625,2,1,20090701,1,1,TOOLERN VALE
13636950,MSCL,TOOLERN VALE,375,0.0018148189999999999,2,1,20090701,1,1,TOOLERN VALE
13636953,MSCL,TOOLERN VALE,150,0.000499993,4,1,20090701,1,1,TOOLERN VALE
13636955,MSCL,TOOLERN VALE,150,0.004057584,4,1,20090701,1,1,TOOLERN VALE
13636957,MSCL,TOOLERN VALE,150,0.003058576,4,1,20090701,1,1,TOOLERN VALE
13636959,MSCL,TOOLERN VALE,150,0.0005,4,1,20090701,1,1,TOOLERN VALE
13636972,AC,TOOLERN VALE,375,0.000660212,2,1,20090701,1,1,TOOLERN VALE
13636976,AC,MELTON WEST,375,0.001043765,2,1,20090701,1,1,MELTON WEST
13636981,MSCL,TOOLERN VALE,900,0.000531902,1,1,20090701,1,1,TOOLERN VALE
13636983,MSCL,TOOLERN VALE,900,0.00132112,1,1,20090701,1,1,TOOLERN VALE
13636985,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13636987,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13636991,PVC,TOOLERN VALE,100,0.000556629,4,1,20090701,1,1,TOOLERN VALE
13636995,PVC,TOOLERN VALE,100,0.001474927,4,1,20090701,1,1,TOOLERN VALE
13641710,PVC,MOUNT COTTRELL,375,0.004292458,2,1,20080502,1,1,MOUNT COTTRELL
13641725,DICL,MOUNT COTTRELL,600,0.050695066,1,1,20090501,1,1,MOUNT COTTRELL
13641728,PVC,MOUNT COTTRELL,150,0.000619394,4,1,20090501,1,1,MOUNT COTTRELL
13641733,PVC,MOUNT COTTRELL,100,0.0009424030000000001,4,1,20090501,1,1,MOUNT COTTRELL
13641735,PVC,MOUNT COTTRELL,100,0.000974202,4,1,20090501,1,1,MOUNT COTTRELL
13642416,DICL,MOUNT COTTRELL,600,0.048915625,1,1,20090501,1,1,MOUNT COTTRELL
13642418,DICL,MOUNT COTTRELL,600,0.05259356,1,1,20090501,1,1,MOUNT COTTRELL
13551103,PVC,MELTON WEST,150,0.021627095,4,1,20080806,1,1,MELTON WEST
13551104,PVC,MELTON WEST,150,0.017129552,4,1,20080806,1,1,MELTON WEST
13551106,PVC,MELTON WEST,150,0.00865952,4,1,20080806,1,1,MELTON WEST
13551123,PVC,MELTON WEST,150,0.004234343,4,1,20080806,1,1,MELTON WEST
13551125,PVC,MELTON WEST,150,0.0030503109999999996,4,1,20080806,1,1,MELTON WEST
13551126,PVC,MELTON WEST,150,0.022919414,4,1,20080806,1,1,MELTON WEST
13551913,PVC,MELTON WEST,150,0.077418761,4,1,20080806,1,1,MELTON WEST
13634415,AC,DARLEY,100,0.00054547,4,1,19710101,1,1,DARLEY
13630398,PVC,MELTON WEST,225,0.035612926,3,1,20080925,1,1,MELTON WEST
13630400,PVC,MELTON WEST,100,0.083190393,4,1,20080925,1,1,MELTON WEST
13630404,PVC,MELTON WEST,100,0.0017683360000000001,4,1,20080925,1,1,MELTON WEST
13630407,PVC,MELTON WEST,100,0.000506556,4,1,20080925,1,1,MELTON WEST
13630411,PVC,MELTON WEST,100,0.077431535,4,1,20080925,1,1,MELTON WEST
13637008,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13637009,PVC,TOOLERN VALE,100,0.0020210000000000002,4,1,20090701,1,1,TOOLERN VALE
13637012,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13637014,PVC,TOOLERN VALE,100,0.002227506,4,1,20090701,1,1,TOOLERN VALE
13637017,PVC,TOOLERN VALE,100,0.010173337,4,1,20090701,1,1,TOOLERN VALE
13637019,PVC,TOOLERN VALE,100,0.000433144,4,1,20090701,1,1,TOOLERN VALE
13637028,AC,TOOLERN VALE,375,0.0010612430000000001,2,1,20090701,1,1,TOOLERN VALE
11268018,PVC,PLUMPTON,150,0.001499181,4,1,20020101,1,1,PLUMPTON
13630425,PVC,MELTON WEST,100,0.11287484199999999,4,1,20080925,1,1,MELTON WEST
13634460,DICL,SUNBURY,450,0.005990751999999999,2,1,20081023,1,1,SUNBURY
13634461,DICL,SUNBURY,450,0.01709175,2,1,20081023,1,1,SUNBURY
13634463,DICL,SUNBURY,450,0.031017044,2,1,20081023,1,1,SUNBURY
13634465,DICL,SUNBURY,450,0.009022851,2,1,20081023,1,1,SUNBURY
13634467,DICL,SUNBURY,450,0.010459027,2,1,20081023,1,1,SUNBURY
13634469,DICL,SUNBURY,450,0.00578889,2,1,20081023,1,1,SUNBURY
13634471,DICL,SUNBURY,450,0.022818889,2,1,20081023,1,1,SUNBURY
13634473,DICL,SUNBURY,450,0.01141598,2,1,20081023,1,1,SUNBURY
13634475,DICL,SUNBURY,450,0.025217585,2,1,20081023,1,1,SUNBURY
13634477,DICL,SUNBURY,450,0.020876213,2,1,20081023,1,1,SUNBURY
13634479,DICL,SUNBURY,450,0.003092042,2,1,20081023,1,1,SUNBURY
13634481,DICL,SUNBURY,450,0.0064341319999999995,2,1,20081023,1,1,SUNBURY
13634483,DICL,SUNBURY,450,0.0008,2,1,20081023,1,1,SUNBURY
13634487,DICL,SUNBURY,300,0.0011,2,1,20081023,1,1,SUNBURY
13634489,DICL,SUNBURY,300,0.001179089,2,1,20081023,1,1,SUNBURY
13634491,DICL,SUNBURY,300,0.002555595,2,1,20081023,1,1,SUNBURY
13634495,DICL,SUNBURY,300,0.0011,2,1,20081023,1,1,SUNBURY
13634497,DICL,SUNBURY,300,0.001122926,2,1,20081023,1,1,SUNBURY
13634499,DICL,SUNBURY,450,0.024018458,2,1,20081023,1,1,SUNBURY
13634500,DICL,SUNBURY,450,0.005121456,2,1,20081023,1,1,SUNBURY
13642424,DICL,MOUNT COTTRELL,600,0.071495942,1,1,20090501,1,1,MOUNT COTTRELL
13642428,DICL,MOUNT COTTRELL,600,0.049785237,1,1,20090501,1,1,MOUNT COTTRELL
13642430,DICL,MOUNT COTTRELL,600,0.042076052,1,1,20090501,1,1,MOUNT COTTRELL
13642432,DICL,MOUNT COTTRELL,600,0.044614875,1,1,20090501,1,1,MOUNT COTTRELL
13642433,DICL,MOUNT COTTRELL,300,0.000560273,2,1,20090501,1,1,MOUNT COTTRELL
13642438,PVC,MOUNT COTTRELL,150,0.0009144489999999999,4,1,20090501,1,1,MOUNT COTTRELL
13642445,PVC,MOUNT COTTRELL,150,0.000633133,4,1,20090501,1,1,MOUNT COTTRELL
13642447,DICL,MOUNT COTTRELL,300,0.00057743,2,1,20090501,1,1,MOUNT COTTRELL
13642451,DICL,MOUNT COTTRELL,600,0.0006998839999999999,1,1,20090501,1,1,MOUNT COTTRELL
13642457,DICL,MOUNT COTTRELL,600,0.001070978,1,1,20090501,1,1,MOUNT COTTRELL
13642462,DICL,MOUNT COTTRELL,375,0.000587492,2,1,20090501,1,1,MOUNT COTTRELL
13642464,DICL,MOUNT COTTRELL,375,0.000536976,2,1,20090501,1,1,MOUNT COTTRELL
13642467,DICL,MOUNT COTTRELL,375,0.0005,2,1,20090501,1,1,MOUNT COTTRELL
13642816,PVC,WOODEND,200,0.015386703,4,1,19810101,1,1,WOODEND
13642818,PVC,WOODEND,200,0.014806808999999999,4,1,19810101,1,1,WOODEND
13642820,PVC,WOODEND,200,0.011464733999999999,4,1,19810101,1,1,WOODEND
13642824,PVC,WOODEND,200,0.014861754,4,1,19810101,1,1,WOODEND
13642826,PVC,WOODEND,200,0.017488786,4,1,19810101,1,1,WOODEND
13642828,PVC,WOODEND,200,0.006915648000000001,4,1,19810101,1,1,WOODEND
10082732,PVC,WOODEND NORTH,150,0.075246089,4,1,20000101,1,1,WOODEND NORTH
11055027,PVC,PLUMPTON,150,0.25414681,4,1,20020101,1,1,PLUMPTON
11055032,PVC,PLUMPTON,150,0.40894166,4,1,20020101,1,1,PLUMPTON
11055034,PVC,PLUMPTON,150,0.0036970379999999997,4,1,20020101,1,1,PLUMPTON
11055036,PVC,PLUMPTON,150,0.08876649199999999,4,1,20020101,1,1,PLUMPTON
11055695,PVC,PLUMPTON,150,0.09920618699999999,4,1,20020101,1,1,PLUMPTON
11055700,PVC,PLUMPTON,150,0.120000849,4,1,20020101,1,1,PLUMPTON
13637030,MSCL,TOOLERN VALE,900,0.382377335,1,1,20090701,1,1,TOOLERN VALE
13637032,MSCL,TOOLERN VALE,150,0.001,4,1,20090701,1,1,TOOLERN VALE
11055006,PVC,DIGGERS REST,200,0.199141454,4,1,20020101,1,1,DIGGERS REST
11055008,PVC,DIGGERS REST,200,0.19900091,4,1,20020101,1,1,DIGGERS REST
11055014,DICL,PLUMPTON,200,0.0016349160000000001,4,1,20020101,1,1,PLUMPTON
11055016,DICL,PLUMPTON,200,0.0011586580000000001,4,1,20020101,1,1,PLUMPTON
11055020,DICL,PLUMPTON,200,0.001237684,4,1,20020101,1,1,PLUMPTON
11055024,DICL,PLUMPTON,200,0.003479842,4,1,20020101,1,1,PLUMPTON
11267977,PVC,DIGGERS REST,200,0.002372268,4,1,20020101,1,1,DIGGERS REST
11267979,PVC,DIGGERS REST,200,0.002656398,4,1,20020101,1,1,DIGGERS REST
11267981,PVC,DIGGERS REST,200,0.001810644,4,1,20020101,1,1,DIGGERS REST
11267983,PVC,DIGGERS REST,200,0.002050079,4,1,20020101,1,1,DIGGERS REST
11267986,PVC,DIGGERS REST,200,0.001950115,4,1,20020101,1,1,DIGGERS REST
11267988,PVC,DIGGERS REST,200,0.002314825,4,1,20020101,1,1,DIGGERS REST
11267990,PVC,DIGGERS REST,200,0.002688092,4,1,20020101,1,1,DIGGERS REST
11267992,PVC,DIGGERS REST,200,0.0033228359999999996,4,1,20020101,1,1,DIGGERS REST
11268012,PVC,DIGGERS REST,200,0.001160608,4,1,20020101,1,1,DIGGERS REST
11268014,DICL,PLUMPTON,200,0.001729783,4,1,20020101,1,1,PLUMPTON
11268016,DICL,DIGGERS REST,200,0.0019999429999999997,4,1,20020101,1,1,DIGGERS REST
11267443,DICL,DIGGERS REST,250,0.070015605,3,1,20020101,1,1,DIGGERS REST
11267444,DICL,DIGGERS REST,250,0.146513597,3,1,20020101,1,1,DIGGERS REST
11267446,DICL,DIGGERS REST,250,0.046700044,3,1,20020101,1,1,DIGGERS REST
11267485,DICL,DIGGERS REST,225,0.001469998,3,1,20020101,1,1,DIGGERS REST
11267495,DICL,DIGGERS REST,225,0.08610295300000001,3,1,20020101,1,1,DIGGERS REST
11267956,PVC,DIGGERS REST,225,0.001393401,3,1,20020101,1,1,DIGGERS REST
11267959,DICL,DIGGERS REST,225,0.001841985,3,1,20020101,1,1,DIGGERS REST
11284029,AC,SUNBURY,150,0.155000403,4,1,19740101,1,1,SUNBURY
11284031,AC,SUNBURY,150,0.155000591,4,1,19740101,1,1,SUNBURY
11284020,AC,SUNBURY,150,0.15635281199999998,4,1,19740101,1,1,SUNBURY
10082681,PVC,WOODEND,150,0.008632396,4,1,20000101,1,1,WOODEND
10082683,PVC,WOODEND,150,0.000558239,4,1,20000101,1,1,WOODEND
10082685,PVC,WOODEND,150,0.000491796,4,1,20000101,1,1,WOODEND
11284052,AC,SUNBURY,150,0.12075818199999999,4,1,19760101,1,1,SUNBURY
11284042,AC,SUNBURY,150,0.080094434,4,1,19740101,1,1,SUNBURY
11284053,AC,SUNBURY,150,0.098978699,4,1,19740101,1,1,SUNBURY
11284051,AC,SUNBURY,150,0.01032619,4,1,19740101,1,1,SUNBURY
11284047,AC,SUNBURY,150,0.010691693,4,1,19740101,1,1,SUNBURY
11293748,AC,SUNBURY,150,0.007560000999999999,4,1,19760101,1,1,SUNBURY
11293783,AC,SUNBURY,150,0.002901649,4,1,19760101,1,1,SUNBURY
11296257,PVC,SUNBURY,150,0.000585117,4,1,20030101,1,1,SUNBURY
11296258,PVC,SUNBURY,150,0.047105104,4,1,20030101,1,1,SUNBURY
11520295,PVC,TOOLERN VALE,150,0.019032376,4,1,20050630,1,1,TOOLERN VALE
11520297,PVC,TOOLERN VALE,150,0.060307044000000004,4,1,20050630,1,1,TOOLERN VALE
11520301,PVC,TOOLERN VALE,150,0.0010007739999999998,4,1,20050630,1,1,TOOLERN VALE
13527340,PVC,NEW GISBORNE,100,0.0072815069999999996,4,1,20080109,1,1,NEW GISBORNE
13527342,PVC,NEW GISBORNE,100,0.032914471,4,1,20080109,1,1,NEW GISBORNE
13527344,PVC,NEW GISBORNE,100,0.094434257,4,1,20080109,1,1,NEW GISBORNE
13527347,PVC,NEW GISBORNE,100,0.0011817289999999999,4,1,20080109,1,1,NEW GISBORNE
13527349,DICL,NEW GISBORNE,100,0.006470328000000001,4,1,20080109,1,1,NEW GISBORNE
13527354,PVC,NEW GISBORNE,100,0.060324736,4,1,20080109,1,1,NEW GISBORNE
13527356,DICL,NEW GISBORNE,100,0.0064754159999999995,4,1,20080109,1,1,NEW GISBORNE
11055702,PVC,PLUMPTON,150,0.004296402,4,1,20020101,1,1,PLUMPTON
10082678,PVC,WOODEND,200,0.007898916,4,1,20000101,1,1,WOODEND
11054850,PVC,DIGGERS REST,200,0.056856740999999995,4,1,20020101,1,1,DIGGERS REST
11054844,PVC,DIGGERS REST,200,0.266468238,4,1,20020101,1,1,DIGGERS REST
11054854,PVC,DIGGERS REST,200,0.230958496,4,1,20020101,1,1,DIGGERS REST
11054858,PVC,DIGGERS REST,200,0.05214133,4,1,20020101,1,1,DIGGERS REST
11054842,PVC,DIGGERS REST,200,0.00746069,4,1,20020101,1,1,DIGGERS REST
11054883,PVC,DIGGERS REST,200,0.10698690599999999,4,1,20020101,1,1,DIGGERS REST
11520483,PVC,DIGGERS REST,150,0.005886263,4,1,20050630,1,1,DIGGERS REST
11520485,PVC,DIGGERS REST,150,0.20632992600000002,4,1,20050630,1,1,DIGGERS REST
11520487,PVC,DIGGERS REST,150,0.15462504800000001,4,1,20050630,1,1,DIGGERS REST
11520489,PVC,DIGGERS REST,150,0.345729919,4,1,20050630,1,1,DIGGERS REST
11520491,PVC,DIGGERS REST,150,0.269754265,4,1,20050630,1,1,DIGGERS REST
11520493,PVC,DIGGERS REST,150,0.227726103,4,1,20050630,1,1,DIGGERS REST
11520497,PVC,DIGGERS REST,150,0.024059393999999998,4,1,20050630,1,1,DIGGERS REST
11520499,PVC,DIGGERS REST,150,0.005597921,4,1,20050630,1,1,DIGGERS REST
11521931,PVC,TOOLERN VALE,150,0.000999999,4,1,20050630,1,1,TOOLERN VALE
11521942,PVC,TOOLERN VALE,150,0.081334508,4,1,20050630,1,1,TOOLERN VALE
11521943,PVC,TOOLERN VALE,150,0.035957915,4,1,20050630,1,1,TOOLERN VALE
11562448,PVC,ROMSEY,150,0.007132773,4,1,20060125,1,1,ROMSEY
11562450,PVC,ROMSEY,150,0.000999991,4,1,20060125,1,1,ROMSEY
13636996,PVC,TOOLERN VALE,100,0.0019475629999999998,4,1,20090701,1,1,TOOLERN VALE
13636999,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13637001,PVC,TOOLERN VALE,100,0.006535998,4,1,20090701,1,1,TOOLERN VALE
13637003,PVC,TOOLERN VALE,100,0.000790105,4,1,20090701,1,1,TOOLERN VALE
11576129,PVC,SUNBURY,150,0.099393926,4,1,20060301,1,1,SUNBURY
11576132,PVC,SUNBURY,150,0.097915213,4,1,20060301,1,1,SUNBURY
11576137,PVC,SUNBURY,150,0.000671849,4,1,20060301,1,1,SUNBURY
11576140,PVC,SUNBURY,150,0.037627229,4,1,20060301,1,1,SUNBURY
13632913,PVC,DARLEY,150,0.004187762,4,1,20081029,1,1,DARLEY
13632914,PVC,DARLEY,150,0.007259284,4,1,20081029,1,1,DARLEY
13633027,PVC,MADDINGLEY,150,0.0046532890000000006,4,1,19900101,1,1,MADDINGLEY
13632772,PVC,MADDINGLEY,100,0.001107506,4,1,20080828,1,1,MADDINGLEY
13538981,PVC,NEW GISBORNE,100,0.000762816,4,1,20080109,1,1,NEW GISBORNE
13633099,AC,WOODEND,150,0.018170735,4,1,19800101,1,1,WOODEND
13632774,PVC,MADDINGLEY,100,0.002571885,4,1,20080828,1,1,MADDINGLEY
13633171,MSCL,GISBORNE,600,0.007665785,1,1,19990101,1,1,GISBORNE
13633223,MSCL,GISBORNE,600,0.078236304,1,1,19940101,1,1,GISBORNE
13633267,CI,DARLEY,300,0.080176998,2,2,19570101,2,2,DARLEY
13633269,CI,DARLEY,300,0.002,2,2,19570101,2,2,DARLEY
13633272,MSCL,DARLEY,300,0.00039339400000000004,2,1,20080629,1,1,DARLEY
13633278,MSCL,DARLEY,300,0.020570593,2,1,20080629,1,1,DARLEY
13633280,MSCL,DARLEY,300,0.001068765,2,1,20080629,1,1,DARLEY
13633281,CI,DARLEY,300,0.009008041,2,1,19570101,1,1,DARLEY
13633568,PVC,GISBORNE,100,0.020996558999999998,4,1,19840101,1,1,GISBORNE
13633605,PVC,DARLEY,100,0.00102542,4,1,20040301,1,1,DARLEY
13633608,PVC,DARLEY,100,0.00042862699999999995,4,1,20080810,1,1,DARLEY
13633612,PVC,DARLEY,100,0.000559679,4,1,20080810,1,1,DARLEY
13633616,PVC,DARLEY,100,0.070524317,4,1,20080810,1,1,DARLEY
13633621,PVC,DARLEY,150,0.0127879,4,1,20061110,1,1,DARLEY
13634504,DICL,SUNBURY,375,0.050739817,2,1,20020101,1,1,SUNBURY
13637160,PVC,GISBORNE,100,0.021306237000000002,4,1,20081204,1,1,GISBORNE
13637162,PVC,GISBORNE,100,0.129464869,4,1,20081204,1,1,GISBORNE
13637163,PVC,GISBORNE,100,0.006543986999999999,4,1,20020101,1,1,GISBORNE
13637210,PVC,GISBORNE,100,0.113850522,4,1,20081204,1,1,GISBORNE
13637212,PVC,GISBORNE,100,0.013833996000000001,4,1,20081204,1,1,GISBORNE
13637214,PVC,GISBORNE,100,0.018354778999999998,4,1,20081204,1,1,GISBORNE
13637216,PVC,GISBORNE,100,0.00199541,4,1,20081204,1,1,GISBORNE
13637568,PVC,GISBORNE,150,0.000722023,4,1,19860101,1,1,GISBORNE
13637466,PVC,GISBORNE,225,0.00048964,3,1,20080901,1,1,GISBORNE
13637467,PVC,GISBORNE,225,0.006975823000000001,3,1,20080901,1,1,GISBORNE
13637469,DICL,GISBORNE,225,0.015814846,3,1,20080901,1,1,GISBORNE
13637471,PVC,GISBORNE,225,0.179930654,3,1,20080901,1,1,GISBORNE
13637473,PVC,GISBORNE,100,0.372211942,4,2,19550101,2,2,GISBORNE
13637477,PVC,GISBORNE,100,0.013718356999999999,4,1,20070715,1,1,GISBORNE
13637483,PVC,GISBORNE,225,0.071598541,3,1,20080901,1,1,GISBORNE
13637485,PVC,GISBORNE,225,0.029821369,3,1,20080901,1,1,GISBORNE
13637487,PVC,GISBORNE,225,0.003003918,3,1,20080901,1,1,GISBORNE
13637489,PVC,GISBORNE,225,0.004631110999999999,3,1,20080901,1,1,GISBORNE
13637491,PVC,GISBORNE,225,0.003466351,3,1,20080901,1,1,GISBORNE
13637493,PVC,GISBORNE,225,0.006036227,3,1,20080901,1,1,GISBORNE
13637495,PVC,GISBORNE,225,0.003435322,3,1,20080901,1,1,GISBORNE
13637501,PVC,GISBORNE,225,0.170731828,3,1,20080901,1,1,GISBORNE
13637504,PVC,GISBORNE,150,0.000433901,4,1,20070718,1,1,GISBORNE
13637505,PVC,GISBORNE,225,0.109301155,3,1,20080901,1,1,GISBORNE
13637507,PVC,GISBORNE,225,0.017580731000000002,3,1,20080901,1,1,GISBORNE
13637509,PVC,GISBORNE,225,0.004052003,3,1,20080901,1,1,GISBORNE
13637005,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13637006,PVC,TOOLERN VALE,100,0.0005,4,1,20090701,1,1,TOOLERN VALE
13635774,AC,WOODEND,100,0.025540201000000002,4,1,19800101,1,1,WOODEND
13635783,CI,TOOLERN VALE,150,0.002011716,4,1,18901225,1,1,TOOLERN VALE
13635787,CI,TOOLERN VALE,150,0.0007000139999999999,4,1,18901225,1,1,TOOLERN VALE
13635788,CI,TOOLERN VALE,150,0.001,4,1,18901225,1,1,TOOLERN VALE
13635795,CI,TOOLERN VALE,150,0.236731513,4,1,19690101,1,1,TOOLERN VALE
13636211,PVC,MYRNIONG,150,0.0010709889999999998,4,1,20060101,1,1,MYRNIONG
13636212,AC,MYRNIONG,150,0.000774505,4,1,19780101,1,1,MYRNIONG
13636214,AC,MYRNIONG,150,0.0009430389999999999,4,1,20060101,1,1,MYRNIONG
13636216,PVC,MYRNIONG,150,0.001141723,4,1,20060101,1,1,MYRNIONG
13636218,PVC,MYRNIONG,150,0.031432,4,1,20060101,1,1,MYRNIONG
13636220,PVC,MYRNIONG,150,0.028937599999999997,4,1,20060101,1,1,MYRNIONG
13636222,PVC,MYRNIONG,150,0.010424807,4,1,20060101,1,1,MYRNIONG
13636224,PVC,MYRNIONG,150,0.007415761,4,1,20060101,1,1,MYRNIONG
13636226,PVC,MYRNIONG,150,0.007686579,4,1,20060101,1,1,MYRNIONG
13636230,PVC,MYRNIONG,150,0.007386665,4,1,20060101,1,1,MYRNIONG
13636233,PVC,MYRNIONG,150,0.003269655,4,1,20060101,1,1,MYRNIONG
13636235,PVC,MYRNIONG,150,0.00234521,4,1,20060101,1,1,MYRNIONG
13636862,PVC,SUNBURY,150,0.027419015,4,1,20090101,1,1,SUNBURY
13636864,PVC,SUNBURY,150,0.000604629,4,1,20090101,1,1,SUNBURY
13636870,PVC,SUNBURY,150,0.0006197430000000001,4,1,20090101,1,1,SUNBURY
13636876,PVC,SUNBURY,100,0.004000072,4,1,19830101,1,1,SUNBURY
13642830,PVC,WOODEND,200,0.009448943000000001,4,1,19810101,1,1,WOODEND
13642831,PVC,WOODEND,200,0.012516743,4,1,19810101,1,1,WOODEND
13642408,PVC,WILDWOOD,100,0.007913106,4,1,20090601,1,1,WILDWOOD
13633622,PVC,DARLEY,100,0.000404861,4,1,20080810,1,1,DARLEY
13633757,AC,GISBORNE,100,0.014909724,4,1,19550101,1,1,GISBORNE
13633758,PVC,GISBORNE,100,0.002098847,4,1,20081101,1,1,GISBORNE
13633745,MSCL,MERRIMU,559,0.027263952,2,1,19790101,1,1,MERRIMU
13633747,MSCL,MERRIMU,559,0.021809163,2,1,19790101,1,1,MERRIMU
13633750,MSCL,MERRIMU,559,0.036715958,2,1,19790101,1,1,MERRIMU
13637034,MSCL,TOOLERN VALE,150,0.0018797479999999999,4,1,20090701,1,1,TOOLERN VALE
13637036,AC,TOOLERN VALE,375,0.27430564,2,1,19740101,1,1,TOOLERN VALE
13637038,AC,TOOLERN VALE,375,0.070485862,2,1,20090701,1,1,TOOLERN VALE
13637039,AC,TOOLERN VALE,375,0.246328395,2,1,20090701,1,1,TOOLERN VALE
13637086,PVC,MADDINGLEY,150,0.01558573,4,1,19920101,1,1,MADDINGLEY
13637125,PE,MADDINGLEY,63,0.00047771099999999997,5,1,20090212,1,1,MADDINGLEY
13637127,PE,MADDINGLEY,63,0.019011743,5,1,20090212,1,1,MADDINGLEY
13633174,PE,SUNBURY,63,0.056414677999999996,5,1,20070718,1,1,SUNBURY
